ts,run_id,prompt_id,run_mode,scenario,event,event_group,level,node,span_type,step_id,step_index,tool_name,attempt,status,overall_status,termination_reason,latency_ms,tokens_in,tokens_out,cost_usd,context_hits,tool_results_count,failure_count_run_so_far,error_type,error_message,failure_category,failure_severity,recovered,trace_id,span_id,parent_id,hard_gate_constraint_completeness,hard_gate_no_fabricated_real_time_facts,hard_gate_link_validity_format,hard_gate_calendar_export_correctness,hard_gate_safety_clarity_disclaimer,rubric_relevance,rubric_feasibility,rubric_completeness,rubric_specificity,rubric_coherence,span_module,span_message,span_kind,span_step_title,ts_parsed
2026-02-17T20:43:31.861581+00:00,mix-035,,,,eval_step,eval,INFO,evaluate_step,evaluation_span,1dd790c1-16f4-4f3e-a42c-f6205a165edd,,,,ok,,,,,,,,,,,,,,,mix-035,eval_step-298e45e0427a,1dd790c1-16f4-4f3e-a42c-f6205a165edd,,,,,,,,,,,ai_travel_agent.agents.nodes.evaluator,Step evaluated,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.861581+00:00
2026-02-17T20:43:31.861675+00:00,mix-035,,,,node_exit,workflow,INFO,evaluate_step,task_span,1dd790c1-16f4-4f3e-a42c-f6205a165edd,,,,ok,,,0.08,,,,,,,,,,,,mix-035,node_exit-5a868e628518,1dd790c1-16f4-4f3e-a42c-f6205a165edd,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.861675+00:00
2026-02-17T20:43:31.862096+00:00,mix-035,,,,node_enter,workflow,INFO,orchestrator,workflow_span,1dd790c1-16f4-4f3e-a42c-f6205a165edd,,,,ok,,,,,,,,,,,,,,,mix-035,node_enter-0664bf8b4b3b,1dd790c1-16f4-4f3e-a42c-f6205a165edd,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.862096+00:00
2026-02-17T20:43:31.862180+00:00,mix-035,,,,plan_finalized,planning,INFO,orchestrator,workflow_span,,,,,ok,,,,,,,,,,,,,,,mix-035,plan_finalized-2dca10f58bcc,,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Plan finalized: all steps complete or blocked,normal,,2026-02-17 20:43:31.862180+00:00
2026-02-17T20:43:31.862385+00:00,mix-035,,,,node_exit,workflow,INFO,orchestrator,workflow_span,,,,,ok,,,0.22,,,,,,,,,,,,mix-035,node_exit-75bbffcf9af0,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,,2026-02-17 20:43:31.862385+00:00
2026-02-17T20:43:31.862715+00:00,mix-035,,,,node_enter,workflow,INFO,responder,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-035,node_enter-b17bd8d4f23e,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.862715+00:00
2026-02-17T20:43:31.862991+00:00,mix-035,,,,node_exit,workflow,INFO,responder,agent_span,,,,,ok,,,0.22,,,,,,,,,,,,mix-035,node_exit-154f8ec29e52,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,,2026-02-17 20:43:31.862991+00:00
2026-02-17T20:43:31.863428+00:00,mix-035,,,,node_enter,workflow,INFO,export_ics,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-035,node_enter-364840fdebfd,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.863428+00:00
2026-02-17T20:43:31.865126+00:00,mix-035,,,,node_exit,workflow,INFO,export_ics,task_span,,,,,ok,,,1.4,,,,,,,,,,,,mix-035,node_exit-27c76d28c0d8,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Export itinerary calendar (.ics),2026-02-17 20:43:31.865126+00:00
2026-02-17T20:43:31.865946+00:00,mix-035,,,,node_enter,workflow,INFO,evaluate_final,task_span,,,,,ok,,,,,,,,,,,,,,,mix-035,node_enter-08eb7ee5bfce,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Export itinerary calendar (.ics),2026-02-17 20:43:31.865946+00:00
2026-02-17T20:43:31.867030+00:00,mix-035,,,,eval_final,eval,INFO,evaluate_final,evaluation_span,,,,,ok,good,,,,,,,,,,,,,,mix-035,eval_final-a4cd3372f852,,True,True,True,True,True,2.0,4.0,5.0,4.75,5.0,ai_travel_agent.agents.nodes.evaluator,Final evaluation completed,normal,Evaluate final response,2026-02-17 20:43:31.867030+00:00
2026-02-17T20:43:31.867158+00:00,mix-035,,,,node_exit,workflow,INFO,evaluate_final,task_span,,,,,ok,,,0.87,,,,,,,,,,,,mix-035,node_exit-c763775cb66c,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Evaluate final response,2026-02-17 20:43:31.867158+00:00
2026-02-17T20:43:31.867440+00:00,mix-035,,,,node_enter,workflow,INFO,memory_writer,task_span,,,,,ok,,,,,,,,,,,,,,,mix-035,node_enter-d7ad9cae4e1d,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Evaluate final response,2026-02-17 20:43:31.867440+00:00
2026-02-17T20:43:31.867520+00:00,mix-035,,,,node_exit,workflow,INFO,memory_writer,task_span,,,,,ok,,,0.03,,,,,,,,,,,,mix-035,node_exit-b531c8a92494,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Write memory summaries,2026-02-17 20:43:31.867520+00:00
2026-02-17T20:43:31.867677+00:00,mix-035,,success,none,mixed_run_end,workflow,INFO,,agent_span,,,,,ok,good,finalized,,,,,,,0.0,,,,,,mix-035,mixed_run_end-657a9e2f650f,,,,,,,,,,,,__main__,Mixed run ended,normal,,2026-02-17 20:43:31.867677+00:00
2026-02-17T20:43:31.885977+00:00,mix-036,,failure,bad_retrieval,mixed_run_start,workflow,INFO,,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-036,mixed_run_start-8e60445d5586,,,,,,,,,,,,__main__,Mixed run started,normal,,2026-02-17 20:43:31.885977+00:00
2026-02-17T20:43:31.886546+00:00,mix-036,,,,node_enter,workflow,INFO,context_controller,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-203191db95c3,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.886546+00:00
2026-02-17T20:43:31.886619+00:00,mix-036,,,,rag_retrieve_start,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,,,,,,,,,mix-036,rag_retrieve_start-bed949f5d646,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG retrieval started,normal,Retrieve memory context,2026-02-17 20:43:31.886619+00:00
2026-02-17T20:43:31.886691+00:00,mix-036,,,,rag_retrieve,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,0.0,,,,,,,,mix-036,rag_retrieve-6f312313245d,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG retrieval completed,normal,Retrieve memory context,2026-02-17 20:43:31.886691+00:00
2026-02-17T20:43:31.886737+00:00,mix-036,,,,rag_context_stored,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,,,,,,,,,mix-036,rag_context_stored-56fffce98c11,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG context hits stored,normal,Retrieve memory context,2026-02-17 20:43:31.886737+00:00
2026-02-17T20:43:31.886785+00:00,mix-036,,,,node_exit,workflow,INFO,context_controller,task_span,,,,,ok,,,0.17,,,,,,,,,,,,mix-036,node_exit-350b22a2355c,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Retrieve memory context,2026-02-17 20:43:31.886785+00:00
2026-02-17T20:43:31.886948+00:00,mix-036,,,,node_enter,workflow,INFO,intent_parser,task_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-44df1f2ce78d,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Retrieve memory context,2026-02-17 20:43:31.886948+00:00
2026-02-17T20:43:31.887258+00:00,mix-036,,,,llm_call,llm,INFO,,llm_span,,,,,ok,,,0.13,,,,,,,,,,,,mix-036,llm_call-4146e323ffb5,,,,,,,,,,,,ai_travel_agent.llm,LLM call completed,normal,,2026-02-17 20:43:31.887258+00:00
2026-02-17T20:43:31.887475+00:00,mix-036,,,,node_exit,workflow,INFO,intent_parser,task_span,,,,,ok,,,0.38,,,,,,,,,,,,mix-036,node_exit-fe366eadc4d3,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Parse intent and constraints,2026-02-17 20:43:31.887475+00:00
2026-02-17T20:43:31.888050+00:00,mix-036,,,,node_enter,workflow,INFO,validator,task_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-c9daf98ee7c1,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Parse intent and constraints,2026-02-17 20:43:31.888050+00:00
2026-02-17T20:43:31.888318+00:00,mix-036,,,,node_exit,workflow,INFO,validator,task_span,,,,,ok,,,0.06,,,,,,,,,,,,mix-036,node_exit-2b380d15b4ed,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Validate inputs and resolve conflicts,2026-02-17 20:43:31.888318+00:00
2026-02-17T20:43:31.888625+00:00,mix-036,,,,node_enter,workflow,INFO,brain_planner,task_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-65cc604f02b9,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Validate inputs and resolve conflicts,2026-02-17 20:43:31.888625+00:00
2026-02-17T20:43:31.888748+00:00,mix-036,,,,llm_call,llm,INFO,,llm_span,,,,,ok,,,0.05,,,,,,,,,,,,mix-036,llm_call-a9913e621c2c,,,,,,,,,,,,ai_travel_agent.llm,LLM call completed,normal,,2026-02-17 20:43:31.888748+00:00
2026-02-17T20:43:31.889409+00:00,mix-036,,,,node_exit,workflow,INFO,brain_planner,planning_span,,,,,ok,,,0.72,,,,,,,,,,,,mix-036,node_exit-bf6b7fa3250f,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Brain planner: decompose and select tools,2026-02-17 20:43:31.889409+00:00
2026-02-17T20:43:31.889964+00:00,mix-036,,,,node_enter,workflow,INFO,orchestrator,workflow_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-ab88a84467e4,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Brain planner: decompose and select tools,2026-02-17 20:43:31.889964+00:00
2026-02-17T20:43:31.890110+00:00,mix-036,,,,step_selected,planning,INFO,orchestrator,tool_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,ok,,,,,,,,,,,,,,,mix-036,step_selected-3bf3dce3a77e,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Step selected: Get things-to-do discovery links,normal,Get things-to-do discovery links,2026-02-17 20:43:31.890110+00:00
2026-02-17T20:43:31.890557+00:00,mix-036,,,,node_exit,workflow,INFO,orchestrator,tool_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,ok,,,0.47,,,,,,,,,,,,mix-036,node_exit-3ed0dfa68b3d,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get things-to-do discovery links,2026-02-17 20:43:31.890557+00:00
2026-02-17T20:43:31.891505+00:00,mix-036,,,,node_enter,workflow,INFO,executor,tool_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-6768de7a032f,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get things-to-do discovery links,2026-02-17 20:43:31.891505+00:00
2026-02-17T20:43:31.893518+00:00,mix-036,,,,tool_result,tool,INFO,executor,tool_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,things_to_do_links,1.0,ok,,,0.03,,,,,,,,,,,,mix-036,tool_result-58fcd291144b,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.executor,Tool call completed,normal,Get things-to-do discovery links,2026-02-17 20:43:31.893518+00:00
2026-02-17T20:43:31.893996+00:00,mix-036,,,,node_exit,workflow,INFO,executor,tool_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,ok,,,2.15,,,,,,,,,,,,mix-036,node_exit-f38b72105d22,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get things-to-do discovery links,2026-02-17 20:43:31.893996+00:00
2026-02-17T20:43:31.895154+00:00,mix-036,,,,node_enter,workflow,INFO,evaluate_step,tool_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-ea12fda58475,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get things-to-do discovery links,2026-02-17 20:43:31.895154+00:00
2026-02-17T20:43:31.895590+00:00,mix-036,,,,eval_step,eval,INFO,evaluate_step,evaluation_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,ok,,,,,,,,,,,,,,,mix-036,eval_step-a0039fd96581,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.evaluator,Step evaluated,normal,Get things-to-do discovery links,2026-02-17 20:43:31.895590+00:00
2026-02-17T20:43:31.895800+00:00,mix-036,,,,node_exit,workflow,INFO,evaluate_step,tool_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,ok,,,0.22,,,,,,,,,,,,mix-036,node_exit-962a6a27f2b4,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get things-to-do discovery links,2026-02-17 20:43:31.895800+00:00
2026-02-17T20:43:31.896460+00:00,mix-036,,,,node_enter,workflow,INFO,orchestrator,tool_span,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-a66ea6b24b12,32356a25-44f8-4ed7-b46d-7ac1e09fbfdb,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get things-to-do discovery links,2026-02-17 20:43:31.896460+00:00
2026-02-17T20:43:31.896837+00:00,mix-036,,,,step_selected,planning,INFO,orchestrator,tool_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,ok,,,,,,,,,,,,,,,mix-036,step_selected-da78e8ed8e96,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Step selected: Get flight search links,normal,Get flight search links,2026-02-17 20:43:31.896837+00:00
2026-02-17T20:43:31.897095+00:00,mix-036,,,,node_exit,workflow,INFO,orchestrator,tool_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,ok,,,0.3,,,,,,,,,,,,mix-036,node_exit-7324a0c911eb,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get flight search links,2026-02-17 20:43:31.897095+00:00
2026-02-17T20:43:31.897629+00:00,mix-036,,,,node_enter,workflow,INFO,executor,tool_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-56efae495124,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get flight search links,2026-02-17 20:43:31.897629+00:00
2026-02-17T20:43:31.899059+00:00,mix-036,,,,tool_result,tool,INFO,executor,tool_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,flights_search_links,1.0,ok,,,0.75,,,,,,,,,,,,mix-036,tool_result-a42ff2d38295,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.executor,Tool call completed,normal,Get flight search links,2026-02-17 20:43:31.899059+00:00
2026-02-17T20:43:31.899492+00:00,mix-036,,,,node_exit,workflow,INFO,executor,tool_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,ok,,,1.76,,,,,,,,,,,,mix-036,node_exit-bb366671b274,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get flight search links,2026-02-17 20:43:31.899492+00:00
2026-02-17T20:43:31.899929+00:00,mix-036,,,,node_enter,workflow,INFO,evaluate_step,tool_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-5a2bc2c0c4b9,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get flight search links,2026-02-17 20:43:31.899929+00:00
2026-02-17T20:43:31.900005+00:00,mix-036,,,,eval_step,eval,INFO,evaluate_step,evaluation_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,ok,,,,,,,,,,,,,,,mix-036,eval_step-fdd52a88b7e8,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.evaluator,Step evaluated,normal,Get flight search links,2026-02-17 20:43:31.900005+00:00
2026-02-17T20:43:31.900065+00:00,mix-036,,,,node_exit,workflow,INFO,evaluate_step,tool_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,ok,,,0.06,,,,,,,,,,,,mix-036,node_exit-6c06761f696e,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get flight search links,2026-02-17 20:43:31.900065+00:00
2026-02-17T20:43:31.900236+00:00,mix-036,,,,node_enter,workflow,INFO,orchestrator,tool_span,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-1d85d09348fa,3cd37310-6fd3-4891-9a19-c8ca2e36b03e,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get flight search links,2026-02-17 20:43:31.900236+00:00
2026-02-17T20:43:31.900291+00:00,mix-036,,,,step_selected,planning,INFO,orchestrator,workflow_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,,,,,,,,,,,,,mix-036,step_selected-b3878c461be0,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Step selected: Synthesize itinerary and recommendations,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.900291+00:00
2026-02-17T20:43:31.900347+00:00,mix-036,,,,node_exit,workflow,INFO,orchestrator,workflow_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,0.06,,,,,,,,,,,,mix-036,node_exit-5474afedaa4d,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.900347+00:00
2026-02-17T20:43:31.900541+00:00,mix-036,,,,node_enter,workflow,INFO,executor,task_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-dab146d2e566,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.900541+00:00
2026-02-17T20:43:31.901126+00:00,mix-036,,,,rag_synthesize_start,rag,INFO,executor,reasoning_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,,,,,0.0,2.0,,,,,,,mix-036,rag_synthesize_start-cb1325d67a60,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.executor,RAG synthesis started,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.901126+00:00
2026-02-17T20:43:31.901221+00:00,mix-036,,,,llm_call,llm,INFO,,llm_span,,,,,ok,,,0.03,,,,,,,,,,,,mix-036,llm_call-95cc921ca0b4,,,,,,,,,,,,ai_travel_agent.llm,LLM call completed,normal,,2026-02-17 20:43:31.901221+00:00
2026-02-17T20:43:31.901285+00:00,mix-036,,,,rag_synthesize_done,rag,INFO,executor,reasoning_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,,,,,,,,,,,,,mix-036,rag_synthesize_done-a0eb223d8bee,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.executor,RAG synthesis completed,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.901285+00:00
2026-02-17T20:43:31.901334+00:00,mix-036,,,,node_exit,workflow,INFO,executor,task_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,0.74,,,,,,,,,,,,mix-036,node_exit-8135ec52b600,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.901334+00:00
2026-02-17T20:43:31.901542+00:00,mix-036,,,,node_enter,workflow,INFO,evaluate_step,task_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-892286e41ab4,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.901542+00:00
2026-02-17T20:43:31.901587+00:00,mix-036,,,,eval_step,eval,INFO,evaluate_step,evaluation_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,,,,,,,,,,,,,mix-036,eval_step-604811841817,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.evaluator,Step evaluated,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.901587+00:00
2026-02-17T20:43:31.901633+00:00,mix-036,,,,node_exit,workflow,INFO,evaluate_step,task_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,0.05,,,,,,,,,,,,mix-036,node_exit-70dae12cdf9e,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.901633+00:00
2026-02-17T20:43:31.901771+00:00,mix-036,,,,node_enter,workflow,INFO,orchestrator,workflow_span,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-c62e65cd5f7f,aed9984e-554e-45f9-8620-6c6bb29912fa,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.901771+00:00
2026-02-17T20:43:31.901819+00:00,mix-036,,,,plan_finalized,planning,INFO,orchestrator,workflow_span,,,,,ok,,,,,,,,,,,,,,,mix-036,plan_finalized-e2f63085d928,,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Plan finalized: all steps complete or blocked,normal,,2026-02-17 20:43:31.901819+00:00
2026-02-17T20:43:31.901864+00:00,mix-036,,,,node_exit,workflow,INFO,orchestrator,workflow_span,,,,,ok,,,0.05,,,,,,,,,,,,mix-036,node_exit-beae26a841e1,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,,2026-02-17 20:43:31.901864+00:00
2026-02-17T20:43:31.902086+00:00,mix-036,,,,node_enter,workflow,INFO,responder,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-a516781d935a,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.902086+00:00
2026-02-17T20:43:31.902346+00:00,mix-036,,,,node_exit,workflow,INFO,responder,agent_span,,,,,ok,,,0.21,,,,,,,,,,,,mix-036,node_exit-2420f1f7afec,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,,2026-02-17 20:43:31.902346+00:00
2026-02-17T20:43:31.902521+00:00,mix-036,,,,node_enter,workflow,INFO,export_ics,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-7719b9f45d5d,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.902521+00:00
2026-02-17T20:43:31.903063+00:00,mix-036,,,,node_exit,workflow,INFO,export_ics,task_span,,,,,ok,,,0.49,,,,,,,,,,,,mix-036,node_exit-542484f4e579,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Export itinerary calendar (.ics),2026-02-17 20:43:31.903063+00:00
2026-02-17T20:43:31.903300+00:00,mix-036,,,,node_enter,workflow,INFO,evaluate_final,task_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-0434375f0ebc,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Export itinerary calendar (.ics),2026-02-17 20:43:31.903300+00:00
2026-02-17T20:43:31.903917+00:00,mix-036,,,,eval_final,eval,INFO,evaluate_final,evaluation_span,,,,,ok,good,,,,,,,,,,,,,,mix-036,eval_final-c2cdd0c9c1e3,,True,True,True,True,True,5.0,4.0,5.0,5.0,5.0,ai_travel_agent.agents.nodes.evaluator,Final evaluation completed,normal,Evaluate final response,2026-02-17 20:43:31.903917+00:00
2026-02-17T20:43:31.904282+00:00,mix-036,,,,node_exit,workflow,INFO,evaluate_final,task_span,,,,,ok,,,0.9,,,,,,,,,,,,mix-036,node_exit-3861c2f2a2ce,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Evaluate final response,2026-02-17 20:43:31.904282+00:00
2026-02-17T20:43:31.904913+00:00,mix-036,,,,node_enter,workflow,INFO,memory_writer,task_span,,,,,ok,,,,,,,,,,,,,,,mix-036,node_enter-702d52565f25,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Evaluate final response,2026-02-17 20:43:31.904913+00:00
2026-02-17T20:43:31.905317+00:00,mix-036,,,,node_exit,workflow,INFO,memory_writer,task_span,,,,,ok,,,0.05,,,,,,,,,,,,mix-036,node_exit-22c8fef4a1b1,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Write memory summaries,2026-02-17 20:43:31.905317+00:00
2026-02-17T20:43:31.905803+00:00,mix-036,,failure,bad_retrieval,mixed_run_end,workflow,INFO,,agent_span,,,,,ok,good,finalized,,,,,,,0.0,,,,,,mix-036,mixed_run_end-992001aaf904,,,,,,,,,,,,__main__,Mixed run ended,normal,,2026-02-17 20:43:31.905803+00:00
2026-02-17T20:43:31.918397+00:00,mix-037,,success,none,mixed_run_start,workflow,INFO,,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-037,mixed_run_start-35ddfb03b634,,,,,,,,,,,,__main__,Mixed run started,normal,,2026-02-17 20:43:31.918397+00:00
2026-02-17T20:43:31.918941+00:00,mix-037,,,,node_enter,workflow,INFO,context_controller,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-037,node_enter-d13be2db0494,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.918941+00:00
2026-02-17T20:43:31.919122+00:00,mix-037,,,,rag_retrieve_start,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,,,,,,,,,mix-037,rag_retrieve_start-7a41cd4da442,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG retrieval started,normal,Retrieve memory context,2026-02-17 20:43:31.919122+00:00
